keyword_id,keyword_name,movie_id
c00b3f20-2fe0-4215-b6f2-95106b9f93e8,african american,1054867
c065172d-f15e-4f63-b4e2-684fdd57614f,district,755898
c0921c8f-196e-4657-8d69-52225231efb2,chile,1237082
c0f7de76-01c5-4a73-aa36-bec50b1bbaac,stunt,575265
c10828f7-1527-4b7c-bc7c-f58ff133d9ba,animals,1084242
c13546f8-c8cb-401a-87a8-84d42696323a,sequel,1038392
c2082969-b0cd-4073-9b0f-9dc1c8806b84,sheriff,1433719
c2b8ef46-ee54-4bee-bc72-a70054884b7e,anti-racism,1054867
c2c7bcb8-088b-4555-a23e-da77e059567d,gargoyle,1246049
c33db2b5-5314-4c20-be80-50d7152a2b7c,brutal murder,1433719
c456d8e1-88da-410f-a8fb-56c14e03599d,whimsical,402431
c4fa4110-2e14-4297-b2eb-d22e478f5d81,norwegian folklore,1180831
c5b03162-d583-4ee6-9342-91dbe77fd9a5,enchant,425274
c70d6373-cc92-4597-95e2-8acc36f0cbe4,bullying,269149
c82ef040-4c0b-4d5c-a502-3c7536501ed5,dark comedy,701387
c8341f11-94f3-493f-8215-5f94820284e4,father daughter relationship,1196573
c87a12d5-6e3f-4772-b5d3-0b0dcb333d2d,secret government agency,575265
c921224a-8cae-4375-ad0d-2411016ec15f,shocking,1218925
c932379a-5814-484c-b808-5f2551964578,gore,1218925
c94a8d54-3bda-4f45-a0b6-b269fd598835,absurd,1223601
c9c61caf-26a1-4bfc-a97f-88cf822c88f0,hierarchy,701387
ca03414a-43f4-4105-b1a1-d56046919d79,self-doubt,803796
ca142fe6-fef5-4bc4-8f64-3d04d0b781b1,amused,1197137
ca680a89-cafb-4866-936f-164dac885e6f,attempted murder,1128650
ca6c761f-9b70-42ee-adc3-f4039bd392ba,cold war,7451
cac744b3-9ca7-4b3c-92b9-9f814a505491,xenophobia,1054867
cbb0ca94-d788-444d-8ff4-bddee2e74db8,k-pop group,803796
cc99ac9e-f6be-4bc3-b571-38bd93ad2954,prequel,967941
cc99f31d-d40e-41ed-a9b4-008df300ed31,snowed in,1197137
cd49cadf-abed-4280-8f34-7e38091a6a8f,admiring,1327862
cd583fd3-517a-4d65-a5ed-70daa3f7d488,monster movie,1180831
cdde2523-ab31-4b4e-88d4-f2762b3cdb22,ambiguous,1062722
ce38f5ff-1fa9-40cf-826e-efc9a9ba8504,bunny,1084242
cecac7bf-0558-4a98-a0f8-3498ebe8caa1,sports car,7451
cf62df5d-2219-478c-a4ad-98c95ef6684c,dracula,1246049
d09921d2-6970-42b4-8871-c63f05b80afe,spy,575265
d09bf52a-6100-43e5-8c93-efb9b20fab1e,brisk,1196573
d1fc40c1-a74b-4b8c-ba9c-742a88a25964,christian faith,1197137
d236993d-89dc-4c16-8ff3-8a7081adc027,3d animation,803796
d2dced17-7dbf-47df-bdfc-5c0d7aa7db77,wizard,967941
d3991a97-71bc-4e72-aa63-efa7f75b632e,rocky mountains,1197137
d399edb4-3e03-4fe1-800a-52353105e9c6,symbolism,701387
d3d411d8-3ed4-423c-b660-e2773da58adf,saving christmas,1237082
d3dcf987-3948-4157-96b1-4c6663548689,retrofuturism,617126
d58d722f-1c73-472a-98ca-89a198fc0e4a,political corruption,967941
d5bd2f8e-f7d4-46ee-bb4b-7eced38915ee,biological weapon,7451
d6a76a76-3381-4fb9-9b6d-00031593a3a3,aftercreditsstinger,1061474
d6ac1a32-0f37-48d0-ad3e-8b29df6d70d4,regret,1218925
d6d5f535-3e98-43ae-948b-eea92c7e8733,kidnapping,701387
d757bade-65e7-456f-ad44-f9c4f4cba7ab,superhero team,617126
d75f28df-2344-4749-a41b-b31b405f7b5a,fantasy,402431
d7b07298-5e1b-4aa6-9ebf-6efbbbaa21e7,ecchi,203101
d839fa0d-9dea-4cf1-92bd-42c58eddb499,snake,1084242
d8608ac7-f266-463e-b3c0-4dcb806dd363,duringcreditsstinger,1061474
d880c084-a729-4e2a-836d-ad507e1c18b1,sequel,533533
d9b00151-8468-4356-a052-025eef550d48,winter,1197137
da8d26e8-bb73-4dfd-ba8b-b1cdc649e109,artificial intelligence (a.i.),533533
dac4b7ce-651d-425b-a787-81c5fd80c1d6,intense,1196573
dad07a9a-c128-47e5-a031-77672c6fbd0c,talking animal,1084242
db8343d6-bab6-4c65-9a5b-fa77131fc85d,underage drinking,1327862
db975feb-b6c9-423e-8520-fed30ef376a4,based on manga,1218925
dbca7eb9-110c-4288-a1eb-b1780308264c,adult animation,1218925
dc944255-f43c-4f51-b419-0af48e6d9f2c,reanimation,1062722
dca3765b-5709-4cdf-a002-9a193240a735,admiring,269149
dccd3b37-6723-422a-b517-8484cc907ee3,female villain,269149
ddb3152a-ac63-4284-94e9-3900381bc2ab,killer,1128650
ddc17fb7-69ba-4564-a8e1-e6aa2b5606f2,hopeful,701387
de29def6-8623-43ab-9b3b-5bccd4a8cacd,rookie cop,269149
deacfc63-5571-4be2-acd5-a8593f937b70,taisho period,1311031
df1b0e26-faf6-433a-b25f-81b6c95e746a,serial killer,1197137
df97d936-c86b-4107-89b4-63bf11078241,stereoscopic film,402431
dfd6a0de-a218-4657-9984-4780205c8f8c,灾难,949709
e087dfe4-97e7-4dce-aa56-8d98b7c6944d,prisoner,1433719
e19211c9-85af-4a94-9221-19a5335c6d24,drug trafficking,1128650
e2ae2bce-0335-4785-8f25-9478ee6c82ef,global threat,701387
e348f58f-ec79-4247-81e4-784aded789e4,"oslo, norway",1180831
e42b1e3d-e9ba-4cd2-a9db-4420a53cc635,lesbian sex,81467
e497af36-d078-4dae-ba19-4b9f14b1397a,government agency,575265
e4fe22f6-d575-4198-93a5-8392ad72ff20,night guard,1228246
e51bd763-3f70-4d0f-9cde-a9e92d8574a3,action thriller,1180831
e5410ab9-64bb-457b-a0d5-990407a6b597,europe vacation,1363123
e54ae2c2-9816-4e8f-ad35-d071b963dc2b,religion,1038392
e55cf4b0-bcfa-4e08-b72a-4e127d2a89a0,discrimination,269149
e633cf46-f449-438f-b57d-f911ebbf1e10,secret organization,1218925
e751b5d7-fac8-4037-a755-971de7a956f9,dreams,1197137
e780d244-3dad-4f50-a83f-add05e41a527,absurdism,701387
e83c4a39-325a-442d-82c1-cabdb0223edc,munchkins,967941
e8aed4df-86de-4ec3-8a91-f5554d831056,survival,1244531
e927abf7-940a-413d-b98c-0627792c7645,anime,1539104
eab0e457-133e-4bd5-b95d-d695d56eb346,interquel,967941
eac23bc0-18a6-4edd-8961-90b8a29d9ba2,screenlife,755898
eacc26b2-ce3d-4792-a186-67ad3c93daa2,suspenseful,1038392
eaf9b7c8-f749-45de-b09d-1c5b26547dea,death in childbirth,402431
eb0ac492-4acc-492b-9b3a-7a80c8a84eb6,intense,1218925
eb24e627-97f2-4a6d-9833-1886204baee8,sequel,1084242
eb566371-3661-4250-a763-aa17680d6957,cartoon rabbit,269149
ebc17926-cf8c-4372-b0fb-170f352a6c96,erotic movie,81467
ebe4d73f-8cfd-49d8-8e91-a9a2bcc75fb6,fight,1218925
ec55db84-f08f-4a2e-9396-fee714edaabd,family,617126
ec764763-8f64-4e5e-9258-5e24d4bfe789,buddy cop,1084242
eca6c8a1-37ef-46c0-8b2c-e87b3a57c255,supernatural,1197137
ecc13bc7-3388-448d-b769-c685e8ef6bd5,outcast,1242898
edd1843d-7410-4a29-9a4b-4513a57eeca9,based on short story,1197137
eeaa95fd-8c3c-4ee5-a0ed-9b38bb661f0a,hippopotamus,269149
eef6d3dd-c6cc-485b-91d6-453d2a40f139,action thriller,1208561
ef306810-fb4c-405b-b77c-89febc16b860,sibling relationship,1197137
ef356ca2-dcbb-442e-a454-2a707b96266e,murder,1197137
ef8099db-afc6-4140-9677-969f82b023bb,online privacy,755898
f029bd36-f1ef-40da-87a5-75fce24394be,sheep,269149
f0cd5662-68c8-46aa-8a97-f8e464a84017,admiring,1116465
f18ed8bb-b2e2-4c82-a8c5-61b57426d67e,musical,803796
f1f08921-6e2b-471e-9382-b782615a797a,lion,269149
f2a67e0a-0a1a-4b7c-bd67-be07bfbb24fd,cinephile,1327862
f3543c1a-49a5-43c9-86d1-34204826314c,gun fight,1128650
f38b52e4-c224-4c52-82cf-3ae271bbb1a2,hilarious,1223601
f3daaa8b-8bf0-439c-b434-3da29694619d,cautionary,402431
f46d8477-84e4-4083-8a50-5fde27107efb,stereotype,269149
f4848f05-0b73-4b31-9f21-b203607c0881,japanese imperialism,1084222
f6b72ff4-dfb2-4c37-9977-0e693d03a586,aftercreditsstinger,24428
f6c8bea6-65e2-478c-8d25-18533e8ff3e1,donghua,1026821
f6cce9c4-dc53-4395-976c-a8e5e56dd83b,government,755898
f6f208b4-2d7a-4a83-8382-0ea505d282aa,white supremacy,1054867
f77e207a-88e2-4eb9-8bbb-ec30ccc7c451,world war ii,1084222
f78dc135-ca56-461c-8b92-eec42d4dce85,edited from tv series,1539104
f79c2460-18a9-4f8e-b4c9-c8839e75a38f,based on comic,24428
f8031c7e-8d29-4473-87f6-1b066dddd7c5,allegory,269149
f8a376bf-1661-4970-8fd6-b754229a988c,estranged daughter,1196573
f8de4613-a20f-46d5-8dd6-93721262c333,discrimination,402431
f91c4977-2d45-454e-82fd-f37d3bcd24ac,extraterrestrial,701387
f9c08456-0435-4385-9284-bfcb36425108,slasher,1197137
f9c7f1ff-4413-4692-babd-f26a2bae8217,demon hunter,803796
fa221e55-71f4-4b8f-8493-41db863223c0,1950s,1197137
fa735f91-a3c8-4c2b-b7d3-461e2bcba60f,infiltration,575265
faa34ce2-c7f8-4d91-a1a9-c20713ea3ff4,joyful,1033462
fc4b2c84-f232-4876-9312-c04097527a36,wrongful conviction,1128650
fd70ae67-56b1-4fc7-8413-c435fc88a2f4,music box,1246049
fd938ab5-a317-4e10-a262-15dbaf51b96a,border town,1433719
fde2337a-e326-4a4d-a79a-8ac618b8c421,alien planet,1242898
fe495c61-9d03-4a67-b213-998da282cec4,political conflict,701387
ff0ad84f-72c4-41c1-add2-649294dfeff4,masked,1197137
ff88beb6-b6d7-4aab-a8bd-30004c238854,child kidnapping,1197137
ff8b8419-db2f-4760-94fa-db4d3992b447,female protagonist,269149
ffd200cb-d571-4386-bedc-112f4d47f6d8,gothic horror,1246049
